title,runtime,audience_score,movie_score,tomatometer_count,user_rating_count,genre_Action,genre_Adventure,genre_Comedy,genre_Fantasy,genre_Horror,genre_Romance,genre_Sci-fi,genre_Special Interest,genre_Western,genre_FamilyKids,genre_AnimationManga,genre_FitnessSports,genre_DramaTele,genre_MusicalPerfarts,genre_ClassicsCult,genre_ArthouseInter,genre_ThrillMysSusp,genre_HistDocument,G,NC17,NR,PG,PG-13,R,ss_mean,ss_median,ss_p25,ss_p75,ss_std,ss_count,domestic_gross,domestic_opening,foreign_gross,markets,total_gross,markets_missing,audience_score_positive,movie_score_positive
Realive,112.0,53.0,79,29,443.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7586206896551724,1.0,1.0,1.0,0.4354941703556927,29.0,0.0,0.0,125680.0,,125680.0,1.0,False,True
It Stains the Sands Red,92.0,39.0,67,15,312.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4140393356054125,15.0,0.0,0.0,3599.0,,3599.0,1.0,False,False
The Little Hours,90.0,48.0,78,122,6720.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6475409836065574,1.0,0.0,1.0,0.4797060247769346,122.0,1647175.0,56676.0,0.0,,1647175.0,1.0,False,True
A Ghost Story,87.0,66.0,91,265,16441.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8150943396226416,1.0,1.0,1.0,0.388955587952734,265.0,1596371.0,104030.0,355312.0,5.0,1951683.0,0.0,True,True
Manifesto,95.0,54.0,76,82,1002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7682926829268293,1.0,1.0,1.0,0.4245194956277292,82.0,161101.0,9628.0,255288.0,7.0,416389.0,0.0,False,True
The Wizard of Lies,133.0,63.0,74,46,1720.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5434782608695652,1.0,0.0,1.0,0.5036101551853349,46.0,,,,,,,True,True
Super Dark Times,102.0,72.0,89,44,2646.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8863636363636364,1.0,1.0,1.0,0.32103822064055043,44.0,33109.0,19328.0,0.0,,33109.0,1.0,True,True
Churchill,110.0,55.0,49,114,3094.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,1.0,0.0,1.0,0.4734857870733524,114.0,1281258.0,408891.0,5443107.0,14.0,6724365.0,0.0,False,False
Sharknado 5: Global Swarming,90.0,38.0,30,10,248.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.0,1.0,0.5270462766947299,10.0,,,,,,,False,False
Copwatch,99.0,78.0,56,9,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6666666666666666,1.0,0.0,1.0,0.5,9.0,94178.0,0.0,0.0,,94178.0,1.0,True,False
The Death and Life of Marsha P. Johnson,105.0,73.0,96,28,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8928571428571429,1.0,1.0,1.0,0.314970394174356,28.0,,,,,,,True,True
Crash Pad,93.0,54.0,54,13,197.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4615384615384616,0.0,0.0,1.0,0.5188745216627708,13.0,0.0,0.0,0.0,,0.0,1.0,False,False
Cult of Chucky,91.0,47.0,78,23,1606.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6521739130434783,1.0,0.0,1.0,0.486984753557674,23.0,,,,,,,False,True
Jackals,87.0,21.0,44,16,133.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5625,1.0,0.0,1.0,0.51234753829798,16.0,0.0,0.0,85410.0,4.0,85410.0,0.0,False,False
Don't Sleep,95.0,23.0,9,11,79.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,1.0,False,False
Cold Moon,92.0,37.0,71,7,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8571428571428571,1.0,1.0,1.0,0.3779644730092273,7.0,95636509.0,14574213.0,77377000.0,29.0,173013509.0,0.0,False,True
Haunters: The Art of the Scare,88.0,82.0,100,8,121.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,8.0,,,,,,,True,True
Gerald's Game,103.0,72.0,91,75,3372.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.88,1.0,1.0,1.0,0.3271498540837624,75.0,,,,,,,True,True
The Legend Of 420,87.0,94.0,100,5,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4472135954999579,5.0,126643061.0,38527856.0,230057296.0,39.0,356700357.0,0.0,True,True
Justice League,110.0,72.0,40,379,126703.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5435356200527705,1.0,0.0,1.0,0.4987594723852299,379.0,229024295.0,93842239.0,428900000.0,42.0,657924295.0,0.0,True,False
Ferdinand,106.0,50.0,71,119,6865.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7815126050420168,1.0,1.0,1.0,0.414967098257653,119.0,84410380.0,13401586.0,211658819.0,70.0,296069199.0,0.0,False,True
Court,116.0,80.0,98,54,753.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.925925925925926,1.0,1.0,1.0,0.26435052857271474,54.0,22898.0,4806.0,34518.0,3.0,57416.0,0.0,True,True
Thor: Ragnarok,130.0,87.0,93,402,93245.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7935323383084577,1.0,1.0,1.0,0.4052744031448249,402.0,315058289.0,122744989.0,538918837.0,52.0,853977126.0,0.0,True,True
The Disaster Artist,104.0,86.0,91,330,14824.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7242424242424242,1.0,0.0,1.0,0.4475738739725524,330.0,21120616.0,1211345.0,8700000.0,26.0,29820616.0,0.0,True,True
Lady Bird,93.0,79.0,99,378,21535.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8492063492063492,1.0,1.0,1.0,0.3583219138035453,378.0,48958273.0,364437.0,30007338.0,50.0,78965611.0,0.0,True,True
The Breadwinner,93.0,86.0,95,101,1920.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9405940594059404,1.0,1.0,1.0,0.2375618731285735,101.0,313215.0,17395.0,2476999.0,,2790214.0,1.0,True,True
Wonder Wheel,101.0,41.0,31,190,1618.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.42105263157894735,0.0,0.0,1.0,0.4950324102140691,190.0,1404061.0,125570.0,14485063.0,49.0,15889124.0,0.0,False,False
Porto,76.0,43.0,50,30,91.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7,1.0,0.0,1.0,0.4660915996993991,30.0,15126.0,2090.0,91936.0,4.0,107062.0,0.0,False,False
1:54,106.0,57.0,57,7,95.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8571428571428571,1.0,1.0,1.0,0.3779644730092273,7.0,0.0,0.0,14648713.0,,14648713.0,1.0,False,False
Novitiate,123.0,70.0,87,97,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8144329896907216,1.0,1.0,1.0,0.3907763881902415,97.0,580346.0,22724.0,0.0,,580346.0,1.0,True,True
Call Me by Your Name,130.0,86.0,95,338,14938.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9023668639053254,1.0,1.0,1.0,0.2972580257187865,338.0,18095701.0,412932.0,23791894.0,48.0,41887595.0,0.0,True,True
The Young Karl Marx (Le jeune Karl Marx),118.0,71.0,60,47,385.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7659574468085106,1.0,1.0,1.0,0.4279763279438432,47.0,125659.0,26097.0,4744714.0,9.0,4870373.0,0.0,True,False
Dance Academy: The Comeback,90.0,84.0,100,15,667.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4140393356054125,15.0,0.0,0.0,1586858.0,,1586858.0,1.0,True,True
Song of Granite,104.0,50.0,85,26,65.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.8846153846153846,1.0,1.0,1.0,0.32581259360842113,26.0,16182.0,3096.0,5167.0,,21349.0,1.0,False,True
Frank Serpico,96.0,60.0,75,8,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.875,1.0,1.0,1.0,0.3535533905932738,8.0,11925.0,2283.0,0.0,,11925.0,1.0,True,True
The Clapper,89.0,33.0,24,25,226.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,0.0,0.0,1.0,0.5099019513592784,25.0,0.0,0.0,6961.0,,6961.0,1.0,False,False
My Friend Dahmer,107.0,62.0,87,99,5330.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7878787878787878,1.0,1.0,1.0,0.4108907018066591,99.0,1361611.0,35545.0,75140.0,3.0,1436751.0,0.0,True,True
Hondros,93.0,82.0,100,10,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,10.0,712275.0,59459.0,203776.0,6.0,916051.0,0.0,True,True
The Shape of Water,119.0,72.0,92,425,25111.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8988235294117647,1.0,1.0,1.0,0.3019176593542794,425.0,63859435.0,166564.0,131384029.0,68.0,195243464.0,0.0,True,True
The Man Who Invented Christmas,104.0,77.0,79,166,3832.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7831325301204819,1.0,1.0,1.0,0.4133585360180847,166.0,5676486.0,1357129.0,2419521.0,8.0,8096007.0,0.0,True,True
"Faces Places (Visages, villages)",90.0,89.0,99,139,2348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.9496402877697842,1.0,1.0,1.0,0.21947701365872985,139.0,953717.0,31006.0,3044733.0,16.0,3998450.0,0.0,True,True
Midnighters,94.0,34.0,83,30,206.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7,1.0,0.0,1.0,0.466091599699399,30.0,9561064.0,4003993.0,17804403.0,59.0,27365467.0,0.0,False,True
Scorched Earth,93.0,43.0,20,10,85.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.0,0.0,0.75,0.483045891539648,10.0,0.0,0.0,0.0,,0.0,1.0,False,False
Kickboxer: Retaliation,110.0,72.0,92,13,445.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7692307692307693,1.0,1.0,1.0,0.4385290096535146,13.0,4537.0,3061.0,97153.0,5.0,101690.0,0.0,True,True
"I, Tonya",119.0,88.0,89,363,11901.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8181818181818182,1.0,1.0,1.0,0.3862269678805871,363.0,30014539.0,264155.0,23924758.0,58.0,53939297.0,0.0,True,True
Ravenous (Les affamés),100.0,60.0,87,31,389.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7096774193548387,1.0,0.0,1.0,0.4614143753790638,31.0,,,,,,,True,True
Ricky Gervais: Humanity,78.0,88.0,43,14,230.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6428571428571429,1.0,0.0,1.0,0.4972451580988469,14.0,,,,,,,True,False
The Lullaby,96.0,77.0,64,11,237.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636363636364,1.0,0.0,1.0,0.504524979109513,11.0,0.0,0.0,242997.0,,242997.0,1.0,True,False
Juggernaut,105.0,60.0,57,7,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0.0,0.0,1.0,0.5345224838248488,7.0,160942139.0,47072040.0,271028977.0,28.0,431971116.0,0.0,True,False
The Outsider,120.0,68.0,17,23,725.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.4782608695652174,0.0,0.0,1.0,0.5107539184552491,23.0,0.0,0.0,1869.0,,1869.0,1.0,True,False
Prodigy,80.0,72.0,73,22,317.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.5909090909090909,1.0,0.0,1.0,0.5032362797401965,22.0,14856291.0,5853061.0,6293974.0,27.0,21150265.0,0.0,True,True
The Man Who Killed Don Quixote,132.0,67.0,63,102,338.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6470588235294118,1.0,0.0,1.0,0.4802445503997949,102.0,391963.0,0.0,1909467.0,19.0,2301430.0,0.0,True,False
Mary Magdalene,120.0,49.0,45,109,182.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5963302752293578,1.0,0.0,1.0,0.4928989464279047,109.0,124741.0,0.0,11585369.0,41.0,11710110.0,0.0,False,False
The Great Buddha+,104.0,81.0,88,17,123.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.9411764705882352,1.0,1.0,1.0,0.24253562503633294,17.0,0.0,0.0,5674205.0,,5674205.0,1.0,True,True
Hagazussa: A Heathen's Curse (Hagazussa),102.0,46.0,95,22,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8636363636363636,1.0,1.0,1.0,0.3512500866571044,22.0,13253.0,6041.0,8234.0,,21487.0,1.0,False,True
Destroyer,123.0,49.0,74,259,1190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7683397683397684,1.0,1.0,1.0,0.422709908868671,259.0,1533324.0,55347.0,4047616.0,43.0,5580940.0,0.0,False,True
Serenity,106.0,30.0,20,185,1302.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4918918918918919,0.0,0.0,1.0,0.5012909304433611,185.0,8547045.0,4415403.0,5840368.0,24.0,14387413.0,0.0,False,False
The Things We've Seen,80.0,,50,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8333333333333334,1.0,1.0,1.0,0.40824829046386296,6.0,,,,,,,False,False
Miss Bala,104.0,,22,107,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,15006824.0,6864744.0,376756.0,6.0,15383580.0,0.0,False,False
Arctic,98.0,78.0,89,132,1638.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8106060606060606,1.0,1.0,1.0,0.39331388621908536,132.0,2410795.0,0.0,1733213.0,,4144008.0,1.0,True,True
Lost & Found,92.0,,73,15,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,1.0,0.0,1.0,0.4879500364742666,15.0,125173.0,0.0,38853.0,3.0,164026.0,0.0,False,True
The Last Summer,105.0,31.0,17,6,26.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.40824829046386296,6.0,0.0,0.0,97785.0,,97785.0,1.0,False,False
J.T. LeRoy,108.0,42.0,54,81,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8148148148148148,1.0,1.0,1.0,0.3908679799852858,81.0,0.0,0.0,958989.0,6.0,958989.0,0.0,False,False
Dragged Across Concrete,158.0,68.0,75,134,488.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.6194029850746269,1.0,0.0,1.0,0.487355548205786,134.0,0.0,0.0,660132.0,,660132.0,1.0,True,True
Tell It to the Bees,106.0,78.0,47,49,58.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7346938775510204,1.0,0.0,1.0,0.4460712855998856,49.0,0.0,0.0,137078.0,,137078.0,1.0,True,False
Clara,105.0,95.0,48,23,61.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6956521739130435,1.0,0.0,1.0,0.4704719688969648,23.0,0.0,0.0,2972500.0,,2972500.0,1.0,True,False
Softness of Bodies,75.0,71.0,100,6,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,6.0,,,,,,,True,True
Escape Room,100.0,51.0,50,148,2150.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5945945945945946,1.0,0.0,1.0,0.4926374643316318,148.0,57005601.0,18238172.0,98706476.0,71.0,155712077.0,0.0,False,False
Dragon Ball Super: Broly,115.0,92.0,83,54,3242.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8703703703703703,1.0,1.0,1.0,0.33904952030452445,54.0,30712119.0,9816197.0,83390702.0,28.0,114102821.0,0.0,True,True
"Extremely Wicked, Shockingly Evil and Vile",110.0,59.0,56,176,1070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5625,1.0,0.0,1.0,0.4974937185533098,176.0,0.0,0.0,10212430.0,24.0,10212430.0,0.0,True,False
Knock Down the House,86.0,17.0,100,85,2661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8352941176470589,1.0,1.0,1.0,0.373116183345764,85.0,,,,,,,False,True
Someone Great,92.0,65.0,82,50,437.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84,1.0,1.0,1.0,0.3703280399090206,50.0,,,,,,,True,True
Body at Brighton Rock,87.0,16.0,64,39,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.8205128205128205,1.0,1.0,1.0,0.3887764119844716,39.0,5123.0,1732.0,0.0,,5123.0,1.0,False,False
I Trapped The Devil,84.0,33.0,75,36,58.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6944444444444444,1.0,0.0,1.0,0.4671765921511568,36.0,,,,,,,False,True
A Fortunate Man (Lykke-Per),162.0,70.0,80,5,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4472135954999579,5.0,,,,,,,True,True
Homecoming: A Film by Beyoncé,137.0,74.0,98,45,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.9333333333333332,1.0,1.0,1.0,0.2522624895547565,45.0,,,,,,,True,True
Grass Is Greener,97.0,,100,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,7.0,28087.0,9305.0,11988.0,3.0,40075.0,0.0,False,True
Anthony Jeselnik: Fire in the Maternity Ward,64.0,,80,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.0,0.0,1.0,0.5477225575051662,5.0,,,,,,,False,True
I'll Take Your Dead,83.0,52.0,64,11,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8181818181818182,1.0,1.0,1.0,0.4045199174779453,11.0,7692.0,1963.0,0.0,,7692.0,1.0,False,False
Dealt,86.0,84.0,95,22,612.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9090909090909092,1.0,1.0,1.0,0.2942449431682499,22.0,30414.0,4293.0,0.0,,30414.0,1.0,True,True
Same Kind of Different As Me,119.0,86.0,33,9,3169.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5555555555555556,1.0,0.0,1.0,0.5270462766947299,9.0,6423605.0,2591985.0,0.0,,6423605.0,1.0,True,False
The Star,86.0,71.0,42,52,2916.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6346153846153846,1.0,0.0,1.0,0.4862358886039941,52.0,40852824.0,9812674.0,21960150.0,35.0,62812974.0,0.0,True,False
Coco,109.0,94.0,97,330,26833.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9212121212121211,1.0,1.0,1.0,0.2698165263792061,330.0,209726015.0,50802605.0,597356181.0,53.0,807082196.0,0.0,True,True
Sleeping Giant,89.0,76.0,87,23,389.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.9130434782608696,1.0,1.0,1.0,0.2881040655200304,23.0,,,,,,,True,True
Murder On The Orient Express,114.0,54.0,60,276,24614.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7065217391304348,1.0,0.0,1.0,0.4561828216827316,276.0,102826543.0,28681472.0,249963268.0,70.0,352789811.0,0.0,False,False
Teenage Cocktail,88.0,53.0,100,5,252.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,5.0,,,,,,,False,True
"Three Billboards Outside Ebbing, Missouri",115.0,87.0,90,390,22237.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8487179487179487,1.0,1.0,1.0,0.3587838604869371,390.0,54513740.0,322168.0,104696424.0,67.0,159210164.0,0.0,True,True
The Man From Earth: Holocene,98.0,60.0,50,6,248.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.0,1.0,0.5477225575051661,6.0,5472.0,3100.0,0.0,,5472.0,1.0,True,False
Just Getting Started,,10.0,5,22,811.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3636363636363637,0.0,0.0,1.0,0.492365963917331,22.0,6069605.0,3201459.0,1564417.0,20.0,7634022.0,0.0,False,False
Sami Blood,110.0,83.0,96,26,236.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9230769230769232,1.0,1.0,1.0,0.27174648819470304,26.0,0.0,0.0,442416.0,,442416.0,1.0,True,True
Darkest Hour,125.0,82.0,85,300,13713.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7933333333333333,1.0,1.0,1.0,0.4055908059796304,300.0,56468410.0,175006.0,94378797.0,65.0,150847207.0,0.0,True,True
The Housemaid (Cô Hâu Gái),105.0,37.0,67,12,79.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,1.0,0.75,1.0,0.4522670168666454,12.0,,,,,,,False,False
Golden Exits,94.0,42.0,67,52,232.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6923076923076923,1.0,0.0,1.0,0.4660413824283703,52.0,41888.0,11719.0,0.0,,41888.0,1.0,False,False
Mom and Dad,83.0,39.0,75,131,1460.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6717557251908397,1.0,0.0,1.0,0.4713768391491046,131.0,0.0,0.0,165962.0,,165962.0,1.0,False,True
Daddy's Home 2,98.0,51.0,21,125,14916.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.496,0.0,0.0,1.0,0.5019960159204453,125.0,104029443.0,29651193.0,76583737.0,50.0,180613180.0,0.0,False,False
The Chamber,87.0,16.0,36,14,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.6428571428571429,1.0,0.0,1.0,0.4972451580988469,14.0,14551359.0,5612095.0,7989000.0,,22540359.0,1.0,False,False
Mad to Be Normal,106.0,62.0,64,22,111.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8636363636363636,1.0,1.0,1.0,0.35125008665710444,22.0,0.0,0.0,81725.0,,81725.0,1.0,True,False
Like Me,80.0,56.0,73,26,317.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.6153846153846154,1.0,0.0,1.0,0.4961389383568338,26.0,12965.0,5064.0,0.0,,12965.0,1.0,False,True
Mute,126.0,47.0,20,83,1449.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4457831325301205,0.0,0.0,1.0,0.5000734591938144,83.0,1125910.0,560048.0,0.0,,1125910.0,1.0,False,False
The Florida Project,115.0,79.0,96,294,12945.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8775510204081632,1.0,1.0,1.0,0.3283625562968391,294.0,5904366.0,157553.0,5066932.0,26.0,10971298.0,0.0,True,True
American Satan,,80.0,71,7,931.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1.0,0.5,1.0,0.4879500364742666,7.0,237708.0,135378.0,0.0,,237708.0,1.0,True,True
The Lodgers,92.0,43.0,56,43,254.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7209302325581395,1.0,0.0,1.0,0.4538502687508103,43.0,7362.0,5053.0,909365.0,11.0,916727.0,0.0,False,False
Let There Be Light,100.0,75.0,30,10,2934.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,1.0,0.0,1.0,0.5163977794943222,10.0,7233471.0,1729535.0,7831.0,,7241302.0,1.0,True,False
